county_name,lat,lng,state,lng_rank,lat_rank,nyc,min_lng_rank,min_lat_rank,max_lng_rank,max_lat_rank,num_squares,county,ttl,pre_mult,mult,sqrt_mult,mid_lng_rank,mid_lat_rank,scaled_lng_rank,scaled_lat_rank,test_lat_rank,test_lng_rank,new_scaled_lat_rank,new_scaled_lng_rank,square_id,min_new_scaled_lat_rank,min_new_scaled_lng_rank,max_new_scaled_lat_rank,max_new_scaled_lng_rank,dummy,prop_scaled_lat_rank,prop_scaled_lng_rank,min_prop_scaled_lat_rank,min_prop_scaled_lng_rank,max_prop_scaled_lat_rank,max_prop_scaled_lng_rank
Allegany,42.162278481,-78.0381012658,NY,19.0,30.0,False,17.0,28.0,22.0,36.0,46,Allegany,1272,27.65217391304348,10.414455110107284,3.2271434907836496,19.5,32.0,17.386428254608177,23.5457130184327,8944.39837762509,5664.785639162557,12690.218749877544,13479.313237003234,1822,8942.784805879697,5663.172067417166,8946.011949370482,5666.399210907949,1,12690.218749877544,13479.313237003234,12688.605178132151,13477.699665257842,12691.832321622936,13480.926808748627
Livingston,42.5124050633,-77.834556962,NY,21.0,36.0,False,20.0,36.0,24.0,44.0,31,Livingston,2391,77.12903225806451,29.04859656472559,5.389674996205764,22.0,40.0,15.610325003794234,14.441300015176944,10733.278053150107,6261.078864337564,12344.89648785275,12363.074065611247,1823,10730.583215652005,6258.384026839461,10735.972890648209,6263.7737018356665,1,12344.89648785275,12363.074065611247,12342.201650354647,12360.379228113145,12347.591325350852,12365.768903109349
St Lawrence,44.4964556962,-75.3920253165,NY,45.0,70.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,38.527977947172396,68.3819944867931,20870.26288112521,13416.597566437636,13202.898896191888,12874.098943081846,1824,20868.644875612004,13414.97956092443,20871.880886638417,13418.215571950843,1,13202.898896191888,12874.098943081846,13201.280890678681,12872.48093756864,13204.516901705094,12875.716948595053
Essex,44.0879746835,-73.7636708861,NY,61.0,63.0,False,56.0,58.0,65.0,70.0,88,Essex,1529,17.375,6.5438311688311686,2.5580913136225547,60.5,64.0,62.279045656811284,60.44190868637745,18783.23659301269,18186.943367837684,13119.36266321286,13425.651481000099,1825,18781.95754735588,18185.664322180874,18784.5156386695,18188.222413494495,1,13119.36266321286,13425.651481000099,13118.083617556049,13424.372435343288,13120.64170886967,13426.93052665691
Clinton,44.8465822785,-73.7636708861,NY,61.0,76.0,False,59.0,69.0,64.0,78.0,49,Clinton,2423,49.44897959183673,18.62364166445799,4.315511750008102,61.5,73.5,58.84224412499596,86.78877937502025,22659.14255665023,18186.943367837684,12846.284915490014,13192.056021439406,1826,22656.984800775226,18184.78561196268,22661.300312525233,18189.101123712688,1,12846.284915490014,13192.056021439406,12844.12715961501,13189.898265564403,12848.442671365017,13194.21377731441
Otsego,42.570759493699995,-75.18848101270001,NY,47.0,37.0,False,45.0,33.0,52.0,42.0,51,Otsego,3129,61.352941176470594,23.106951871657753,4.8069690941026195,48.5,37.5,39.78954635884608,34.59651545294869,11031.424665737612,14012.89079161264,12165.209947864289,13319.931709069198,1827,11029.021181190561,14010.48730706559,11033.828150284662,14015.294276159691,1,12706.260506240893,12686.175403142694,12703.857021693842,12683.771918595643,12708.663990787943,12688.578887689744
Essex,44.3213924051,-73.9672151899,NY,59.0,67.0,False,56.0,58.0,65.0,70.0,88,Essex,1529,17.375,6.5438311688311686,2.5580913136225547,60.5,64.0,55.162863029566175,74.67427394086765,19975.8230433627,17590.650142662682,13053.824522973538,13365.656032985133,1828,19974.54399770589,17589.37109700587,19977.10208901951,17591.929188319493,1,13053.824522973538,13365.656032985133,13052.545477316728,13364.376987328322,13055.10356863035,13366.935078641944
Fulton,43.1543037975,-74.3743037975,NY,55.0,47.0,False,52.0,45.0,57.0,49.0,23,Fulton,1406,61.1304347826087,23.023150762281194,4.7982445500704936,54.5,47.0,57.399122275035246,47.0,14012.89079161264,16398.063692312666,11986.804294171594,12249.309610664883,1829,14010.491669337605,16395.664570037632,14015.289913887676,16400.4628145877,1,11986.804294171594,12249.309610664883,11984.405171896558,12246.910488389847,11989.20341644663,12251.708732939918
Dutchess,42.0455696203,-73.865443038,NY,60.0,28.0,False,59.0,18.0,63.0,28.0,37,Dutchess,18951,512.1891891891893,192.90242190242188,13.88893163286586,61.0,23.0,46.111068367134145,97.4446581643293,8348.105152450084,17888.79675525018,12023.148736367944,13562.586865567668,1830,8341.160686633651,17881.852289433748,8355.049618266516,17895.74122106661,1,12839.94153657831,12398.68884872699,12832.997070761878,12391.744382910558,12846.886002394742,12405.633314543422
Columbia,42.2789873418,-73.7636708861,NY,61.0,32.0,False,60.0,27.0,64.0,35.0,31,Columbia,4951,159.70967741935485,60.150397989107674,7.7556687647879645,62.0,31.0,53.24433123521204,39.75566876478796,9540.691602800096,18186.943367837684,12953.407262126362,12853.737671088164,1831,9536.813768417702,18183.06553345529,9544.56943718249,18190.82120222008,1,12953.407262126362,12853.737671088164,12949.529427743968,12849.85983670577,12957.285096508756,12857.615505470558
Monroe,43.1543037975,-77.9363291139,NY,20.0,47.0,False,20.0,44.0,25.0,50.0,31,Monroe,45446,1466.0,552.1298701298701,23.4974439063033,22.5,47.0,-38.74360976575825,47.0,14012.89079161264,5962.932251750061,12939.408047110399,10549.929334439506,1832,14001.142069659489,5951.18352979691,14024.639513565793,5974.680973703213,1,12459.372999060311,12738.704563769172,12447.62427710716,12726.95584181602,12471.121721013464,12750.453285722324
Livingston,42.570759493699995,-77.9363291139,NY,20.0,37.0,False,20.0,36.0,24.0,44.0,31,Livingston,2391,77.12903225806451,29.04859656472559,5.389674996205764,22.0,40.0,9.220650007588473,20.830975011382712,11031.424665737612,5962.932251750061,12374.615672692888,12464.198688065351,1833,11028.72982823951,5960.237414251958,11034.119503235714,5965.627089248164,1,12374.615672692888,12464.198688065351,12371.920835194785,12461.50385056725,12377.31051019099,12466.893525563453
Monroe,43.2126582278,-77.63101265819999,NY,23.0,48.0,False,20.0,44.0,25.0,50.0,31,Monroe,45446,1466.0,552.1298701298701,23.4974439063033,22.5,47.0,34.74872195315165,71.4974439063033,14311.037404200144,6857.37208951257,13013.497930636653,10991.859842491524,1834,14299.288682246992,6845.6233675594185,14322.786126153296,6869.120811465721,1,12347.960671211293,13064.126024505858,12336.21194925814,13052.377302552706,12359.709393164445,13075.87474645901
Otsego,42.8041772152,-75.0867088608,NY,48.0,41.0,False,45.0,33.0,52.0,42.0,51,Otsego,3129,61.352941176470594,23.106951871657753,4.8069690941026195,48.5,37.5,45.59651545294869,57.82439182935917,12224.011116087622,14311.037404200144,12542.453312822288,12215.10301218015,1835,12221.607631540572,14308.633919653093,12226.414600634673,14313.440888747195,1,12322.244805653516,13731.388567427613,12319.841321106465,13728.985082880563,12324.648290200566,13733.792051974664
Nassau,40.7034177215,-73.4583544304,NY,64.0,5.0,False,62.0,3.0,64.0,8.0,14,Nassau,77998,5571.285714285716,2098.2764378478664,45.80694748450137,63.0,5.5,109.80694748450136,-17.903473742250682,1490.7330629375153,19081.383205600192,10995.307745861814,14170.353645439498,1836,1467.8295891952646,19058.47973185794,1513.636536679766,19104.286679342444,1,12608.015224302302,12858.536919735387,12585.111750560052,12835.633445993137,12630.918698044552,12881.440393477636
Warren,43.6211392405,-73.9672151899,NY,59.0,55.0,False,57.0,49.0,63.0,57.0,43,Warren,2382,55.3953488372093,20.86318332829961,4.567623378552527,60.0,53.0,54.43237662144747,64.13524675710505,16398.063692312666,17590.650142662682,12167.208048287106,12666.621927814494,1837,16395.779880623388,17588.366330973404,16400.347504001944,17592.93395435196,1,12167.208048287106,12666.621927814494,12164.92423659783,12664.338116125218,12169.491859976382,12668.90573950377
St Lawrence,44.9632911392,-74.78139240510001,NY,51.0,78.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,63.94404410565521,102.27008269810352,23255.43578182524,15205.477241962652,12060.16580806302,12521.064910116787,1838,23253.817776312033,15203.859236449445,23257.053787338446,15207.095247475858,1,12060.16580806302,12521.064910116787,12058.547802549814,12519.446904603581,12061.783813576227,12522.682915629994
Lewis,43.7378481013,-75.2902531646,NY,46.0,57.0,False,41.0,52.0,47.0,64.0,64,Lewis,491,7.671875,2.8894074675324672,1.6998257168111286,44.0,58.0,49.39965143362225,55.300174283188866,16994.356917487672,13714.74417902514,12814.365212590914,13463.561273500995,1839,16993.507004629268,13713.894266166733,16995.206830346076,13715.594091883546,1,12814.365212590914,13463.561273500995,12813.515299732508,13462.711360642588,12815.21512544932,13464.4111863594
Oneida,43.4460759494,-75.3920253165,NY,45.0,52.0,False,41.0,43.0,48.0,54.0,57,Oneida,7247,127.14035087719299,47.88402825244929,6.919828628835349,44.5,48.5,48.459914314417674,76.21940020092374,15503.623854550156,13416.597566437636,12304.673618332006,13270.480113670183,1840,15500.16394023574,13413.13765212322,15507.083768864573,13420.057480752053,1,12553.829394396213,12726.73372899016,12550.369480081796,12723.273814675744,12557.28930871063,12730.193643304578
Lewis,44.029620253199994,-75.3920253165,NY,45.0,62.0,False,41.0,52.0,47.0,64.0,64,Lewis,491,7.671875,2.8894074675324672,1.6998257168111286,44.0,58.0,46.699825716811134,68.79930286724452,18485.089980425182,13416.597566437636,12989.5514522489,13536.549449495036,1841,18484.240067566778,13415.74765357923,18485.939893283587,13417.447479296043,1,12989.5514522489,13536.549449495036,12988.701539390493,13535.69953663663,12990.401365107306,13537.399362353442
Steuben,42.3373417722,-77.5292405063,NY,24.0,33.0,False,22.0,28.0,29.0,37.0,68,Steuben,2740,40.29411764705883,15.17570664629488,3.8956009351953496,25.5,32.5,18.156598597206976,34.94780046759767,9838.838215387601,7155.518702100072,12330.160177482016,12264.560242966709,1842,9836.890414920003,7153.5709016324745,9840.7860158552,7157.4665025676695,1,12330.160177482016,12264.560242966709,12328.212377014417,12262.61244249911,12332.107977949614,12266.508043434307
Albany,42.570759493699995,-73.865443038,NY,60.0,37.0,False,57.0,35.0,61.0,40.0,24,Albany,27049,1127.0416666666667,424.47023809523813,20.60267550817704,59.0,37.5,80.60267550817706,26.69866224591148,11031.424665737612,17888.79675525018,13007.780307641942,12418.136726251843,1843,11021.123327983523,17878.49541749609,11041.7260034917,17899.098093004268,1,11856.488243164165,13532.527761186948,11846.186905410077,13522.22642343286,11866.789580918254,13542.829098941036
Suffolk,40.8784810127,-72.84772151899999,NY,70.0,8.0,False,64.0,4.0,79.0,15.0,48,Suffolk,65213,1358.6041666666667,511.6820887445887,22.620390994511762,71.5,9.5,36.06941350823236,-25.93058649176764,2385.172900700024,20870.26288112521,10972.578075907059,14444.826131140517,1844,2373.862705202768,20858.952685627955,2396.48309619728,20881.573076622466,1,12455.132752133402,12910.732309323035,12443.822556636147,12899.42211382578,12466.442947630658,12922.04250482029
Washington,43.4460759494,-73.4583544304,NY,64.0,52.0,False,63.0,44.0,66.0,57.0,41,Washington,2014,49.121951219512205,18.500475134621478,4.301217866444511,64.5,50.5,61.84939106677774,58.451826799666776,15503.623854550156,19081.383205600192,12215.814715923747,13522.992676444695,1845,15501.473245616935,19079.23259666697,15505.774463483378,19083.533814533414,1,12639.161829605224,12428.711759311276,12637.011220672002,12426.561150378055,12641.312438538445,12430.862368244498
Oneida,43.329367088599994,-75.4937974684,NY,44.0,50.0,False,41.0,43.0,48.0,54.0,57,Oneida,7247,127.14035087719299,47.88402825244929,6.919828628835349,44.5,48.5,40.540085685582326,60.37974294325302,14907.330629375148,13118.450953850132,12390.047178230263,13146.976522845294,1846,14903.870715060732,13114.991039535715,14910.790543689565,13121.910868164548,1,12390.047178230263,13146.976522845294,12386.587263915846,13143.516608530877,12393.50709254468,13150.436437159711
St Lawrence,44.4381012658,-75.5955696203,NY,43.0,69.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,30.055955894344788,64.1459834603793,20572.116268537706,12820.304341262627,13227.412470465519,12882.276643876316,1847,20570.4982630245,12818.68633574942,20573.734274050912,12821.922346775833,1,13227.412470465519,12882.276643876316,13225.794464952312,12880.65863836311,13229.030475978725,12883.894649389522
Allegany,42.1039240506,-78.2416455696,NY,17.0,29.0,False,17.0,28.0,22.0,36.0,46,Allegany,1272,27.65217391304348,10.414455110107284,3.2271434907836496,19.5,32.0,8.932141273040875,19.31856952764905,8646.251765037587,5068.492413987551,12903.90388516829,12768.595166466785,1848,8644.638193292194,5066.878842242159,8647.86533678298,5070.105985732943,1,11969.891182339781,13235.43238162263,11968.277610594389,13233.818809877237,11971.504754085174,13237.045953368022
Schoharie,42.5124050633,-74.4760759494,NY,54.0,36.0,False,52.0,34.0,57.0,41.0,29,Schoharie,1160,40.0,15.064935064935064,3.881357374029743,54.5,37.5,52.05932131298513,30.177963938955386,10733.278053150107,16099.917079725163,11929.53015136463,13587.872127014682,1849,10731.337374463092,16097.976401038148,10735.218731837122,16101.857758412178,1,12942.658728819919,12379.743864654256,12940.718050132904,12377.803185967241,12944.599407506934,12381.684543341271
Otsego,42.570759493699995,-74.98493670890001,NY,49.0,37.0,False,45.0,33.0,52.0,42.0,51,Otsego,3129,61.352941176470594,23.106951871657753,4.8069690941026195,48.5,37.5,51.4034845470513,34.59651545294869,11031.424665737612,14609.184016787649,13079.266883900578,12547.002876250468,1850,11029.021181190561,14606.780532240598,11033.828150284662,14611.5875013347,1,13079.266883900578,12547.002876250468,13076.863399353528,12544.599391703417,13081.670368447629,12549.406360797519
Saratoga,43.0375949367,-74.0689873418,NY,58.0,45.0,False,58.0,41.0,62.0,51.0,39,Saratoga,10035,257.3076923076923,96.9080919080919,9.844190769590556,60.0,46.0,38.31161846081889,35.15580923040945,13416.597566437636,17292.50353007517,12179.119949363778,12207.70783217109,1851,13411.675471052842,17287.581434690375,13421.51966182243,17297.425625459964,1,12179.119949363778,12207.70783217109,12174.197853978983,12202.785736786296,12184.042044748572,12212.629927555885
Delaware,42.1039240506,-75.2902531646,NY,46.0,29.0,False,45.0,25.0,54.0,35.0,70,Delaware,1949,27.84285714285714,10.486270871985157,3.2382512058185284,49.5,30.0,34.66612077963515,25.76174879418147,8646.251765037587,13714.74417902514,11583.999746104364,13050.777004737838,1852,8644.632639434678,13713.12505342223,8647.870890640495,13716.363304628048,1,11583.999746104364,13050.777004737838,11582.380620501455,13049.15787913493,11585.618871707273,13052.396130340747
Allegany,42.220632911399996,-77.9363291139,NY,20.0,31.0,False,17.0,28.0,22.0,36.0,46,Allegany,1272,27.65217391304348,10.414455110107284,3.2271434907836496,19.5,32.0,21.613571745391823,27.77285650921635,9242.544990212591,5962.932251750061,12127.637518352516,12771.255051961176,1853,9240.931418467198,5961.31868000467,9244.158561957984,5964.545823495453,1,12127.637518352516,12771.255051961176,12126.023946607123,12769.641480215783,12129.251090097909,12772.868623706569
Saratoga,43.0959493671,-73.7636708861,NY,61.0,46.0,False,58.0,41.0,62.0,51.0,39,Saratoga,10035,257.3076923076923,96.9080919080919,9.844190769590556,60.0,46.0,70.84419076959055,46.0,13714.74417902514,18186.943367837684,12350.383891481553,13771.228822141558,1854,13709.822083640345,18182.02127245289,13719.666274409934,18191.86546322248,1,12350.383891481553,13771.228822141558,12345.461796096759,13766.306726756764,12355.305986866348,13776.150917526353
Delaware,42.2789873418,-74.98493670890001,NY,49.0,32.0,False,45.0,25.0,54.0,35.0,70,Delaware,1949,27.84285714285714,10.486270871985157,3.2382512058185284,49.5,30.0,47.38087439709074,38.476502411637064,9540.691602800096,14609.184016787649,13159.678578896535,12658.429874948255,1855,9539.072477197187,14607.56489118474,9542.310728403005,14610.803142390558,1,11678.97241534861,13351.955916350616,11677.3532897457,13350.336790747708,11680.591540951518,13353.575041953525
Essex,43.9129113924,-73.6618987342,NY,62.0,60.0,False,56.0,58.0,65.0,70.0,88,Essex,1529,17.375,6.5438311688311686,2.5580913136225547,60.5,64.0,65.83713697043383,49.767634745509774,17888.79675525018,18485.089980425182,13170.582440003078,13374.966913926044,1856,17887.51770959337,18483.81093476837,17890.07580090699,18486.369026081993,1,13170.582440003078,13374.966913926044,13169.303394346267,13373.687868269233,13171.861485659889,13376.245959582855
Columbia,42.4540506329,-73.4583544304,NY,64.0,35.0,False,60.0,27.0,64.0,35.0,31,Columbia,4951,159.70967741935485,60.150397989107674,7.7556687647879645,62.0,31.0,79.51133752957594,66.02267505915185,10435.131440562604,19081.383205600192,12618.928968546112,12254.873589605751,1857,10431.25360618021,19077.505371217798,10439.009274944998,19085.261039982586,1,12247.053840988414,13696.90898681145,12243.17600660602,13693.031152429056,12250.931675370808,13700.786821193844
Nassau,40.7617721519,-73.4583544304,NY,64.0,6.0,False,62.0,3.0,64.0,8.0,14,Nassau,77998,5571.285714285716,2098.2764378478664,45.80694748450137,63.0,5.5,109.80694748450136,28.90347374225069,1788.879675525018,19081.383205600192,11139.245376044582,14104.900156443335,1858,1765.9762017827672,19058.47973185794,1811.7831492672688,19104.286679342444,1,12685.637329880561,12773.186875776197,12662.733856138311,12750.283402033947,12708.540803622811,12796.090349518447
Essex,44.029620253199994,-73.6618987342,NY,62.0,62.0,False,56.0,58.0,65.0,70.0,88,Essex,1529,17.375,6.5438311688311686,2.5580913136225547,60.5,64.0,65.83713697043383,56.88381737275489,18485.089980425182,18485.089980425182,13106.092779846687,13460.677222911061,1859,18483.81093476837,18483.81093476837,18486.369026081993,18486.369026081993,1,13106.092779846687,13460.677222911061,13104.813734189876,13459.39817725425,13107.371825503498,13461.956268567872
Ulster,42.0455696203,-74.2725316456,NY,56.0,28.0,False,52.0,21.0,59.0,29.0,56,Ulster,16474,294.17857142857144,110.79452690166977,10.52589791427172,55.5,25.0,61.26294895713586,59.577693742815164,8348.105152450084,16696.210304900167,12147.681834185276,13322.312201103909,1860,8342.842203492948,16690.94735594303,8353.368101407219,16701.473253857304,1,12727.134558860007,12685.243194993798,12721.871609902872,12679.980246036663,12732.397507817142,12690.506143950934
Cayuga,42.6291139241,-76.3079746835,NY,36.0,38.0,False,32.0,38.0,36.0,50.0,37,Cayuga,3515,95.0,35.77922077922078,5.9815734367489615,34.0,44.0,47.96314687349793,2.110559379506228,11329.571278325117,10733.278053150107,12251.70025476012,12315.164056629035,1861,11326.580491606743,10730.287266431733,11332.56206504349,10736.26883986848,1,12251.70025476012,12315.164056629035,12248.709468041747,12312.173269910661,12254.691041478494,12318.154843347409
Steuben,42.162278481,-77.42746835439999,NY,25.0,30.0,False,22.0,28.0,29.0,37.0,68,Steuben,2740,40.29411764705883,15.17570664629488,3.8956009351953496,25.5,32.5,23.05219953240233,20.260997662011626,8944.39837762509,7453.665314687574,12721.668075280253,13714.758754734006,1862,8942.450577157491,7451.717514219977,8946.346178092688,7455.613115155172,1,12721.668075280253,13714.758754734006,12719.720274812655,13712.810954266408,12723.615875747852,13716.706555201605
Oswego,43.6794936709,-76.0026582278,NY,39.0,56.0,False,33.0,49.0,41.0,56.0,48,Oswego,3162,65.875,24.81006493506493,4.980970280484008,37.0,52.5,48.961940560968024,73.433395981694,16696.210304900167,11627.717890912618,12115.583943651149,13340.090140312075,1863,16693.719819759925,11625.227405772375,16698.70079004041,11630.20837605286,1,12766.105104411621,12665.792035966717,12763.614619271379,12663.301550826474,12768.595589551864,12668.28252110696
Dutchess,41.9288607595,-73.6618987342,NY,62.0,26.0,False,59.0,18.0,63.0,28.0,37,Dutchess,18951,512.1891891891893,192.90242190242188,13.88893163286586,61.0,23.0,75.88893163286586,67.66679489859757,7751.811927275078,18485.089980425182,12117.741708226593,13537.714358803789,1864,7744.867461458645,18478.14551460875,7758.756393091511,18492.034446241614,1,12737.159374241097,12423.9207471873,12730.214908424665,12416.976281370868,12744.103840057529,12430.865213003732
Chenango,42.2789873418,-75.7991139241,NY,41.0,32.0,False,41.0,31.0,45.0,39.0,39,Chenango,1441,36.94871794871795,13.915750915750914,3.730382140713055,43.0,35.0,33.53923571857389,20.808853577860837,9540.691602800096,12224.011116087622,11555.921453112223,12903.445507835557,1865,9538.82641172974,12222.145925017267,9542.556793870452,12225.876307157978,1,11555.921453112223,12903.445507835557,11554.056262041868,12901.580316765201,11557.786644182579,12905.310698905912
Delaware,42.162278481,-74.4760759494,NY,54.0,30.0,False,45.0,25.0,54.0,35.0,70,Delaware,1949,27.84285714285714,10.486270871985157,3.2382512058185284,49.5,30.0,68.57213042618339,30.0,8944.39837762509,16099.917079725163,11771.554368359153,13241.349522947356,1866,8942.779252022181,16098.297954122254,8946.017503227999,16101.536205328071,1,11771.554368359153,13241.349522947356,11769.935242756244,13239.730397344447,11773.173493962062,13242.968648550264
Monroe,43.2710126582,-77.63101265819999,NY,23.0,49.0,False,20.0,44.0,25.0,50.0,31,Monroe,45446,1466.0,552.1298701298701,23.4974439063033,22.5,47.0,34.74872195315165,95.9948878126066,14609.184016787649,6857.37208951257,13092.124479683998,10991.533669162603,1867,14597.435294834497,6845.6233675594185,14620.932738740801,6869.120811465721,1,12345.310838034398,13040.81790529371,12333.562116081246,13029.069183340558,12357.05955998755,13052.566627246862
Wyoming,42.6874683544,-78.34341772149999,NY,16.0,39.0,False,15.0,37.0,19.0,42.0,30,Wyoming,899,29.966666666666665,11.286147186147184,3.3594861491226875,17.0,39.5,12.640513850877314,37.320256925438656,11627.717890912618,4770.345801400048,12572.834672546634,13463.40835500388,1868,11626.038147838057,4768.666058325487,11629.397633987179,4772.025544474609,1,12572.834672546634,13463.40835500388,12571.154929472073,13461.728611929319,12574.514415621195,13465.08809807844
Washington,43.329367088599994,-73.25481012659999,NY,66.0,50.0,False,63.0,44.0,66.0,57.0,41,Washington,2014,49.121951219512205,18.500475134621478,4.301217866444511,64.5,50.5,72.45182679966676,47.84939106677774,14907.330629375148,19677.676430775202,11874.944043761554,12312.588331843473,1869,14905.180020441927,19675.52582184198,14909.48123830837,19679.827039708423,1,11874.944043761554,12312.588331843473,11872.793434828332,12310.437722910252,11877.094652694776,12314.738940776695
Chenango,42.5124050633,-75.7991139241,NY,41.0,36.0,False,41.0,31.0,45.0,39.0,39,Chenango,1441,36.94871794871795,13.915750915750914,3.730382140713055,43.0,35.0,33.53923571857389,39.730382140713054,10733.278053150107,12224.011116087622,11581.43452793798,12732.168588015495,1870,10731.412862079751,12222.145925017267,10735.143244220462,12225.876307157978,1,11581.43452793798,12732.168588015495,11579.569336867624,12730.303396945139,11583.299719008335,12734.03377908585
Greene,42.2789873418,-74.1707594937,NY,57.0,32.0,False,54.0,29.0,60.0,35.0,31,Greene,1999,64.48387096774194,24.28613322161709,4.928096308070399,57.0,32.0,57.0,32.0,9540.691602800096,16994.356917487672,12940.743707335037,12543.02318341734,1871,9538.22755464606,16991.89286933364,9543.155650954131,16996.820965641706,1,12940.743707335037,12543.02318341734,12938.279659181002,12540.559135263304,12943.207755489073,12545.487231571375
Schoharie,42.6874683544,-74.1707594937,NY,57.0,39.0,False,52.0,34.0,57.0,41.0,29,Schoharie,1160,40.0,15.064935064935064,3.881357374029743,54.5,37.5,66.70339343507436,44.82203606104461,11627.717890912618,16994.356917487672,12961.570405040611,12261.79873520664,1872,11625.777212225603,16992.41623880066,11629.658569599633,16996.297596174685,1,11917.281977850967,13651.924540555336,11915.341299163952,13649.98386186832,11919.222656537982,13653.86521924235
Franklin,44.554810126599996,-74.1707594937,NY,57.0,71.0,False,52.0,64.0,59.0,78.0,83,Franklin,1842,22.192771084337355,8.358316382412767,2.8910752986411072,55.5,71.0,61.336612947961655,71.0,21168.409493712712,16994.356917487672,12941.99679054559,13107.718374231797,1873,21166.96395606339,16992.91137983835,21169.855031362033,16995.802455136993,1,12941.99679054559,13107.718374231797,12940.55125289627,13106.272836582477,12943.442328194911,13109.163911881118
Suffolk,40.8201265823,-73.3565822785,NY,65.0,7.0,False,64.0,4.0,79.0,15.0,48,Suffolk,65213,1358.6041666666667,511.6820887445887,22.620390994511762,71.5,9.5,-82.03254146432644,-49.55097748627939,2087.026288112521,19379.529818187693,11210.435715855789,14103.692530396866,1874,2075.716092615265,19368.219622690438,2098.3364836097767,19390.84001368495,1,12699.293226556852,12730.318472742416,12687.983031059597,12719.00827724516,12710.603422054108,12741.628668239671
Erie,42.7458227848,-78.75050632909999,NY,12.0,40.0,False,9.0,35.0,14.0,46.0,48,Erie,75624,1575.5,593.3701298701299,24.35918984428936,11.5,40.5,24.17959492214468,27.82040507785532,11925.86450350012,3577.759351050036,12599.885481753476,11206.696410985407,1875,11913.684908577974,3565.5797561278914,11938.044098422264,3589.9389459721806,1,12412.440004071295,13287.205420771317,12400.26040914915,13275.025825849172,12424.61959899344,13299.385015693462
Suffolk,40.936835443,-72.4406329114,NY,74.0,9.0,False,64.0,4.0,79.0,15.0,48,Suffolk,65213,1358.6041666666667,511.6820887445887,22.620390994511762,71.5,9.5,130.5509774862794,-2.31019549725588,2683.3195132875267,22062.849331475223,10786.106965335186,14819.22002869561,1876,2672.009317790271,22051.539135977968,2694.6297087847825,22074.15952697248,1,12225.527372175638,13154.462703888783,12214.217176678383,13143.152508391528,12236.837567672894,13165.772899386038
Cattaraugus,42.220632911399996,-79.0558227848,NY,9.0,31.0,False,9.0,28.0,16.0,36.0,67,Cattaraugus,2232,33.3134328358209,12.546617561542936,3.542120489416323,12.5,32.0,-3.397421712957131,27.45787951058368,9242.544990212591,2683.3195132875267,12738.331440252017,13740.742865797347,1877,9240.773929967883,2681.5484530428184,9244.316050457299,2685.090573532235,1,12738.331440252017,13740.742865797347,12736.56038000731,13738.97180555264,12740.102500496725,13742.513926042055
Franklin,44.554810126599996,-73.9672151899,NY,59.0,71.0,False,52.0,64.0,59.0,78.0,83,Franklin,1842,22.192771084337355,8.358316382412767,2.8910752986411072,55.5,71.0,69.11876354524388,71.0,21168.409493712712,17590.650142662682,12840.7384812966,13143.824237038863,1878,21166.96395606339,17589.20460501336,21169.855031362033,17592.095680312003,1,12840.7384812966,13143.824237038863,12839.292943647279,13142.378699389543,12842.18401894592,13145.269774688184
Chenango,42.4540506329,-75.6973417722,NY,42.0,35.0,False,41.0,31.0,45.0,39.0,39,Chenango,1441,36.94871794871795,13.915750915750914,3.730382140713055,43.0,35.0,38.26961785928695,35.0,10435.131440562604,12522.157728675125,12334.658968224669,12421.84064603551,1879,10433.266249492248,12520.29253760477,10436.99663163296,12524.022919745481,1,12334.658968224669,12421.84064603551,12332.793777154313,12419.975454965155,12336.524159295024,12423.705837105867
Seneca,42.6291139241,-76.816835443,NY,31.0,38.0,False,30.0,37.0,32.0,44.0,15,Seneca,1668,111.2,41.880519480519474,6.471516010991511,31.0,40.5,31.0,21.821209972521228,11329.571278325117,9242.544990212591,11899.014343000712,12858.96925089259,1880,11326.33552031962,9239.309232207095,11332.807036330612,9245.780748218087,1,11899.014343000712,12858.96925089259,11895.778584995216,12855.733492887093,11902.250101006208,12862.205008898085
Ulster,42.0455696203,-74.3743037975,NY,55.0,28.0,False,52.0,21.0,59.0,29.0,56,Ulster,16474,294.17857142857144,110.79452690166977,10.52589791427172,55.5,25.0,49.73705104286414,59.577693742815164,8348.105152450084,16398.063692312666,12813.200401514101,12867.05811475037,1881,8342.842203492948,16392.80074335553,8353.368101407219,16403.326641269803,1,12813.200401514101,12867.05811475037,12807.937452556966,12861.795165793235,12818.463350471236,12872.321063707506
Chenango,42.220632911399996,-75.5955696203,NY,43.0,31.0,False,41.0,31.0,45.0,39.0,39,Chenango,1441,36.94871794871795,13.915750915750914,3.730382140713055,43.0,35.0,43.0,16.07847143714778,9242.544990212591,12820.304341262627,13247.39026056225,13027.759663767378,1882,9240.679799142235,12818.439150192271,9244.410181282947,12822.169532332982,1,13247.39026056225,13027.759663767378,13245.525069491894,13025.894472697022,13249.255451632605,13029.624854837733
